,X,Y,Z,列車名,種別,vertex_index,distance,angle,geometry,time
4934,136.49458,35.36905,0,はやぶさ,本線,4934,4.308879734,241.6156096,POINT Z (136.49458 35.36905 0),80604.71422685822
4935,136.49328,35.36836,0,はやぶさ,本線,4935,4.310351502,243.9947417,POINT Z (136.49328 35.36836 0),80611.34878485926
4936,136.49151,35.36757,0,はやぶさ,本線,4936,4.3122898,246.9301495,POINT Z (136.49151 35.36757 0),80620.08640553337
4937,136.49013,35.36701,0,はやぶさ,本線,4937,4.313779095,250.0947959,POINT Z (136.49013 35.36701 0),80626.7999732004
4938,136.48819,35.36639,0,はやぶさ,本線,4938,4.315815759,253.7057029,POINT Z (136.48819 35.36639 0),80635.98101629727
4939,136.48657,35.36596,0,はやぶさ,本線,4939,4.317491856,256.0527238,POINT Z (136.48657 35.36596 0),80643.5366655313
4940,136.48536,35.36568,0,はやぶさ,本線,4940,4.31873383,258.1371472,POINT Z (136.48536 35.36568 0),80649.13533905783
4941,136.48446,35.36551,0,はやぶさ,本線,4941,4.319649745,258.6304571,POINT Z (136.48446 35.36551 0),80653.2641767493
4942,136.48371,35.36535,0,はやぶさ,本線,4942,4.320416621,260.0069765,POINT Z (136.48371 35.36535 0),80656.72116406089
4943,136.48199,35.36511,0,はやぶさ,本線,4943,4.322153285,262.6665891,POINT Z (136.48199 35.36511 0),80664.5498422468
4944,136.47953,35.36482,0,はやぶさ,本線,4944,4.324630319,263.4209554,POINT Z (136.47953 35.36482 0),80675.71602179653
4945,136.4782,35.36467,0,はやぶさ,本線,4945,4.325968751,263.4618709,POINT Z (136.4782 35.36467 0),80681.749516705
4946,136.47674,35.3645,0,はやぶさ,本線,4946,4.327438615,263.4230289,POINT Z (136.47674 35.3645 0),80688.37549169673
4947,136.47455,35.36425,0,はやぶさ,本線,4947,4.329642839,263.6037849,POINT Z (136.47455 35.36425 0),80698.31187567522
4948,136.47246,35.36402,0,はやぶさ,本線,4948,4.331745456,263.4459216,POINT Z (136.47246 35.36402 0),80707.79022718203
4949,136.46937,35.36365,0,はやぶさ,本線,4949,4.334857529,260.8612562,POINT Z (136.46937 35.36365 0),80721.81908826744
4950,136.46858,35.36349,0,はやぶさ,本線,4950,4.335663569,255.5663456,POINT Z (136.46858 35.36349 0),80725.45262231029
4951,136.46756,35.36317,0,はやぶさ,本線,4951,4.336732587,250.468797,POINT Z (136.46756 35.36317 0),80730.27163041833
4952,136.46693,35.36292,0,はやぶさ,本線,4952,4.337410378,246.3572795,POINT Z (136.46693 35.36292 0),80733.3270329696
4953,136.46643,35.36268,0,はやぶさ,本線,4953,4.337964995,242.0653078,POINT Z (136.46643 35.36268 0),80735.82718153571
4954,136.46516,35.36194,0,はやぶさ,本線,4954,4.339434859,240.807715,POINT Z (136.46516 35.36194 0),80742.45315652745
4955,136.46445,35.36156,0,はやぶさ,本線,4955,4.340240154,243.1649691,POINT Z (136.46445 35.36156 0),80746.08333219742
4956,136.46401,35.36135,0,はやぶさ,本線,4956,4.340727698,247.3004822,POINT Z (136.46401 35.36135 0),80748.28112352462
4957,136.46354,35.36118,0,はやぶさ,本線,4957,4.341227498,254.4024512,POINT Z (136.46354 35.36118 0),80750.53416346632
4958,136.46284,35.36104,0,はやぶさ,本線,4958,4.341941361,260.9505465,POINT Z (136.46284 35.36104 0),80753.75217437449
4959,136.46242,35.36099,0,はやぶさ,本線,4959,4.342364327,265.7243172,POINT Z (136.46242 35.36099 0),80755.65885563096
4960,136.46177,35.36097,0,はやぶさ,本線,4960,4.343014634,270.48196,POINT Z (136.46177 35.36097 0),80758.59036352485
4961,136.46051,35.36103,0,はやぶさ,本線,4961,4.344276062,271.6412816,POINT Z (136.46051 35.36103 0),80764.27673340797
4962,136.45948,35.36104,0,はやぶさ,本線,4962,4.345306111,271.3586659,POINT Z (136.45948 35.36104 0),80768.92007382195
4963,136.45842,35.36108,0,はやぶさ,本線,4963,4.346366865,271.0805397,POINT Z (136.45842 35.36108 0),80773.70182878457
4964,136.4583,35.36108,0,はやぶさ,本線,4964,4.346486865,268.5687974,POINT Z (136.4583 35.36108 0),80774.24277474897
4965,136.4579,35.36106,0,はやぶさ,本線,4965,4.346887365,263.6591471,POINT Z (136.4579 35.36106 0),80776.04818190513
4966,136.45738,35.36097,0,はやぶさ,本線,4966,4.347415096,258.2368692,POINT Z (136.45738 35.36097 0),80778.42713152793
4967,136.45697,35.36087,0,はやぶさ,本線,4967,4.347837115,251.3318306,POINT Z (136.45697 35.36087 0),80780.32954381916
4968,136.45649,35.36066,0,はやぶさ,本線,4968,4.348361042,245.6768644,POINT Z (136.45649 35.36066 0),80782.69134545489
4969,136.45589,35.36038,0,はやぶさ,本線,4969,4.34902316,240.1954089,POINT Z (136.45589 35.36038 0),80785.67609595532
4970,136.4556,35.36018,0,はやぶさ,本線,4970,4.349375438,235.8588219,POINT Z (136.4556 35.36018 0),80787.2641239757
4971,136.45488,35.3597,0,はやぶさ,本線,4971,4.350240771,238.0980997,POINT Z (136.45488 35.3597 0),80791.16494392743
4972,136.45438,35.35941,0,はやぶさ,本線,4972,4.350818785,242.490749,POINT Z (136.45438 35.35941 0),80793.77056343296
4973,136.4541,35.35928,0,はやぶさ,本線,4973,4.351127492,248.3301412,POINT Z (136.4541 35.35928 0),80795.16217848154
4974,136.45374,35.35916,0,はやぶさ,本線,4974,4.351506965,253.0204701,POINT Z (136.45374 35.35916 0),80796.8727983811
4975,136.4532,35.35901,0,はやぶさ,本線,4975,4.352067411,256.5829783,POINT Z (136.4532 35.35901 0),80799.39922339743
4976,136.45265,35.3589,0,はやぶさ,本線,4976,4.352628303,260.7825256,POINT Z (136.45265 35.3589 0),80801.9276589296
4977,136.45209,35.35883,0,はやぶさ,本線,4977,4.353192661,265.5696395,POINT Z (136.45209 35.35883 0),80804.47171878438
4978,136.45176,35.35882,0,はやぶさ,本線,4978,4.353522813,270.5999844,POINT Z (136.45176 35.35882 0),80805.9600053847
4979,136.45137,35.35884,0,はやぶさ,本線,4979,4.353913325,274.784094,POINT Z (136.45137 35.35884 0),80807.72038780508
4980,136.45094,35.35889,0,はやぶさ,本線,4980,4.354346223,278.5106862,POINT Z (136.45094 35.35889 0),80809.67184135587
4981,136.45034,35.359,0,はやぶさ,本線,4981,4.354956223,279.3908915,POINT Z (136.45034 35.359 0),80812.42165000821
4982,136.44973,35.35909,0,はやぶさ,本線,4982,4.355572826,276.9166286,POINT Z (136.44973 35.35909 0),80815.20122421224
4983,136.44931,35.35913,0,はやぶさ,本線,4983,4.355994727,273.5384545,POINT Z (136.44931 35.35913 0),80817.10310457327
4984,136.44896,35.35914,0,はやぶさ,本線,4984,4.356344869,269.5999644,POINT Z (136.44896 35.35914 0),80818.68150375548
4985,136.44849,35.35912,0,はやぶさ,本線,4985,4.356815295,265.4267575,POINT Z (136.44849 35.35912 0),80820.80212914085
4986,136.44798,35.35906,0,はやぶさ,本線,4986,4.357328812,260.9901154,POINT Z (136.44798 35.35906 0),80823.11700371417
4987,136.44793,35.35905,0,はやぶさ,本線,4987,4.357379802,259.0992953,POINT Z (136.44793 35.35905 0),80823.34686067021
4988,136.44766,35.359,0,はやぶさ,本線,4988,4.357654393,259.508523,POINT Z (136.44766 35.359 0),80824.58468478112
4989,136.44739,35.35895,0,はやぶさ,本線,4989,4.357928983,255.5367871,POINT Z (136.44739 35.35895 0),80825.82250438414
4990,136.44712,35.35886,0,はやぶさ,本線,4990,4.358213588,249.7278014,POINT Z (136.44712 35.35886 0),80827.10547043578
4991,136.4468,35.35873,0,はやぶさ,本線,4991,4.358558987,246.6068442,POINT Z (136.4468 35.35873 0),80828.66248872875
4992,136.44643,35.35856,0,はやぶさ,本線,4992,4.358966172,242.9826916,POINT Z (136.44643 35.35856 0),80830.49803108301
4993,136.44611,35.35838,0,はやぶさ,本線,4993,4.359333323,237.8251131,POINT Z (136.44611 35.35838 0),80832.15310484779
4994,136.44601,35.35831,0,はやぶさ,本線,4994,4.359455389,234.4248972,POINT Z (136.44601 35.35831 0),80832.70336409853
4995,136.44575,35.35812,0,はやぶさ,本線,4995,4.359777414,231.62026,POINT Z (136.44575 35.35812 0),80834.1550151334
4996,136.44554,35.35794,0,はやぶさ,本線,4996,4.360054,226.3810642,POINT Z (136.44554 35.35794 0),80835.40183247096
4997,136.44537,35.35776,0,はやぶさ,本線,4997,4.360301589,224.1817115,POINT Z (136.44537 35.35776 0),80836.51793472412
4998,136.44526,35.35765,0,はやぶさ,本線,4998,4.360457152,218.37974,POINT Z (136.44526 35.35765 0),80837.21919453295
4999,136.445,35.35723,0,はやぶさ,本線,4999,4.360951116,210.5254211,POINT Z (136.445 35.35723 0),80839.44592646924
5000,136.44477,35.35682,0,はやぶさ,本線,5000,4.361421222,206.46037,POINT Z (136.44477 35.35682 0),80841.56510933206
5001,136.44463,35.3565,0,はやぶさ,本線,5001,4.361770507,200.0932246,POINT Z (136.44463 35.3565 0),80843.1396452585
5002,136.44452,35.35613,0,はやぶさ,本線,5002,4.362156512,193.4309589,POINT Z (136.44452 35.35613 0),80844.87971065006
5003,136.44444,35.35569,0,はやぶさ,本線,5003,4.362603726,189.5733305,POINT Z (136.44444 35.35569 0),80846.89569905438
5004,136.4443,35.35479,0,はやぶさ,本線,5004,4.363514549,191.007184,POINT Z (136.4443 35.35479 0),80851.00158260544
5005,136.44419,35.35432,0,はやぶさ,本線,5005,4.36399725,193.6043984,POINT Z (136.44419 35.35432 0),80853.1775422551
5006,136.44414,35.35412,0,はやぶさ,本線,5006,4.364203406,190.3090941,POINT Z (136.44414 35.35412 0),80854.10686939041
5007,136.44408,35.3536,0,はやぶさ,本線,5007,4.364726856,188.888528,POINT Z (136.44408 35.3536 0),80856.46652076593
5008,136.44389,35.35264,0,はやぶさ,本線,5008,4.365705477,197.2901662,POINT Z (136.44389 35.35264 0),80860.8780297711
5009,136.44373,35.35227,0,はやぶさ,本線,5009,4.36610859,204.6942835,POINT Z (136.44373 35.35227 0),80862.69521602563
5010,136.44353,35.35186,0,はやぶさ,本線,5010,4.36656477,209.0043645,POINT Z (136.44353 35.35186 0),80864.75162210928
5011,136.44333,35.35154,0,はやぶさ,本線,5011,4.366942129,215.3325957,POINT Z (136.44333 35.35154 0),80866.4527123441
5012,136.44317,35.35134,0,はやぶさ,本線,5012,4.367198254,221.8299041,POINT Z (136.44317 35.35134 0),80867.60729388685
5013,136.44291,35.35108,0,はやぶさ,本線,5013,4.367565949,230.490325,POINT Z (136.44291 35.35108 0),80869.26481994
5014,136.44251,35.35081,0,はやぶさ,本線,5014,4.368048547,237.800762,POINT Z (136.44251 35.35081 0),80871.44031527771
5015,136.44222,35.35064,0,はやぶさ,本線,5015,4.368384701,241.5279114,POINT Z (136.44222 35.35064 0),80872.955658192
5016,136.44204,35.35055,0,はやぶさ,本線,5016,4.368585947,244.495497,POINT Z (136.44204 35.35055 0),80873.86285162158
5017,136.4416,35.35035,0,はやぶさ,本線,5017,4.369069269,247.7422597,POINT Z (136.4416 35.35035 0),80876.04161066661
5018,136.44108,35.35016,0,はやぶさ,本線,5018,4.369622894,253.0254722,POINT Z (136.44108 35.35016 0),80878.53728741275
5019,136.43938,35.34974,0,はやぶさ,本線,5019,4.371374008,257.6949028,POINT Z (136.43938 35.34974 0),80886.43110450853
5020,136.43785,35.34945,0,はやぶさ,本線,5020,4.372931249,262.5908593,POINT Z (136.43785 35.34945 0),80893.45096479636
5021,136.43757,35.34943,0,はやぶさ,本線,5021,4.373211962,268.3912173,POINT Z (136.43757 35.34943 0),80894.71638616722
5022,136.43691,35.34944,0,はやぶさ,本線,5022,4.373872038,272.4914803,POINT Z (136.43691 35.34944 0),80897.6919315705
5023,136.43552,35.34954,0,はやぶさ,本線,5023,4.37526563,273.4538057,POINT Z (136.43552 35.34954 0),80903.97408130727
5024,136.43511,35.34956,0,はやぶさ,本線,5024,4.375676118,266.6217842,POINT Z (136.43511 35.34956 0),80905.8245131992
5025,136.43404,35.34938,0,はやぶさ,本線,5025,4.376761153,260.1950881,POINT Z (136.43404 35.34938 0),80910.71572406984
5026,136.4328,35.34916,0,はやぶさ,本線,5026,4.378020517,258.8372682,POINT Z (136.4328 35.34916 0),80916.39278968236
5027,136.43257,35.34911,0,はやぶさ,本線,5027,4.378255889,259.4196847,POINT Z (136.43257 35.34911 0),80917.45381912845
5028,136.43142,35.34893,0,はやぶさ,本線,5028,4.379419891,260.2653098,POINT Z (136.43142 35.34893 0),80922.70100399885
5029,136.42992,35.34865,0,はやぶさ,本線,5029,4.380945801,259.5408095,POINT Z (136.42992 35.34865 0),80929.57962780325
5030,136.42866,35.34842,0,はやぶさ,本線,5030,4.382226621,261.6181779,POINT Z (136.42866 35.34842 0),80935.3534145542
5031,136.42786,35.34833,0,はやぶさ,本線,5031,4.383031667,266.0165278,POINT Z (136.42786 35.34833 0),80938.9824677613
5032,136.42749,35.34832,0,はやぶさ,本線,5032,4.383401803,272.9416251,POINT Z (136.42749 35.34832 0),80940.65099755695
5033,136.42726,35.34835,0,はやぶさ,本線,5033,4.383633751,281.4417093,POINT Z (136.42726 35.34835 0),80941.69659201153
5034,136.42603,35.34869,0,はやぶさ,本線,5034,4.384909878,286.7869354,POINT Z (136.42603 35.34869 0),80947.4492232674
5035,136.42493,35.34905,0,はやぶさ,本線,5035,4.386067289,285.0330187,POINT Z (136.42493 35.34905 0),80952.6666966807
5036,136.42441,35.34916,0,はやぶさ,本線,5036,4.386598796,282.3122803,POINT Z (136.42441 35.34916 0),80955.06266806983
5037,136.42401,35.34925,0,はやぶさ,本線,5037,4.387008796,278.6271524,POINT Z (136.42401 35.34925 0),80956.91090011485
5038,136.42326,35.34931,0,はやぶさ,本線,5038,4.387761192,271.4191083,POINT Z (136.42326 35.34931 0),80960.30261328007
5039,136.42293,35.3493,0,はやぶさ,本線,5039,4.388091344,265.6315139,POINT Z (136.42293 35.3493 0),80961.79089988038
5040,136.42236,35.34923,0,はやぶさ,本線,5040,4.388665626,259.6858688,POINT Z (136.42236 35.34923 0),80964.3796959664
5041,136.42203,35.34915,0,はやぶさ,本線,5041,4.389005184,258.0340793,POINT Z (136.42203 35.34915 0),80965.91038371455
5042,136.42192,35.34913,0,はやぶさ,本線,5042,4.389116988,254.2669469,POINT Z (136.42192 35.34913 0),80966.41438306958
5043,136.42161,35.34901,0,はやぶさ,本線,5043,4.389449403,250.2018957,POINT Z (136.42161 35.34901 0),80967.9128710092
5044,136.42152,35.34898,0,はやぶさ,本線,5044,4.389544271,248.310573,POINT Z (136.42152 35.34898 0),80968.34052485712
5045,136.42109,35.34878,0,はやぶさ,本線,5045,4.390018508,243.8896657,POINT Z (136.42109 35.34878 0),80970.47832978475
5046,136.42045,35.34845,0,はやぶさ,本線,5046,4.390738577,241.2658068,POINT Z (136.42045 35.34845 0),80973.72431661504
5047,136.4199,35.34813,0,はやぶさ,本線,5047,4.391374895,237.8111273,POINT Z (136.4199 35.34813 0),80976.59276373315
5048,136.41937,35.34777,0,はやぶさ,本線,5048,4.392015597,240.1500035,POINT Z (136.41937 35.34777 0),80979.48097341046
5049,136.41849,35.34735,0,はやぶさ,本線,5049,4.392990687,248.8934427,POINT Z (136.41849 35.34735 0),80983.87656508065
5050,136.41799,35.3472,0,はやぶさ,本線,5050,4.393512702,256.6872551,POINT Z (136.41799 35.3472 0),80986.229747644
5051,136.41759,35.34713,0,はやぶさ,本線,5051,4.393918781,260.6637961,POINT Z (136.41759 35.34713 0),80988.06030427963
5052,136.41746,35.34711,0,はやぶさ,本線,5052,4.394050311,262.6989121,POINT Z (136.41746 35.34711 0),80988.65322613543
5053,136.41668,35.34703,0,はやぶさ,本線,5053,4.394834403,265.46725,POINT Z (136.41668 35.34703 0),80992.18782116138
5054,136.41454,35.34691,0,はやぶさ,本線,5054,4.396977764,265.9629996,POINT Z (136.41454 35.34691 0),81001.84984185462
5055,136.41313,35.34679,0,はやぶさ,本線,5055,4.398392862,265.5722862,POINT Z (136.41313 35.34679 0),81008.22893812398
5056,136.4127,35.34676,0,はやぶさ,本線,5056,4.398823907,264.8344476,POINT Z (136.4127 35.34676 0),81010.1720385675
5057,136.41234,35.34672,0,はやぶさ,本線,5057,4.399186122,263.267396,POINT Z (136.41234 35.34672 0),81011.80486142161
5058,136.41186,35.34666,0,はやぶさ,本線,5058,4.399669858,261.9971623,POINT Z (136.41186 35.34666 0),81013.9854867302
5059,136.41122,35.34656,0,はやぶさ,本線,5059,4.400317623,259.2500093,POINT Z (136.41122 35.34656 0),81016.90553558542
5060,136.41055,35.34641,0,はやぶさ,本線,5060,4.401004209,257.4999604,POINT Z (136.41055 35.34641 0),81020.000584968
5061,136.40932,35.34614,0,はやぶさ,本線,5061,4.402263494,257.6024752,POINT Z (136.40932 35.34614 0),81025.67729445777
5062,136.40773,35.34579,0,はやぶさ,本線,5062,4.403891561,257.5703021,POINT Z (136.40773 35.34579 0),81033.01643006955
5063,136.40628,35.34547,0,はやぶさ,本線,5063,4.405376451,257.3753154,POINT Z (136.40628 35.34547 0),81039.71014051179
5064,136.40474,35.34512,0,はやぶさ,本線,5064,4.406955723,257.9429007,POINT Z (136.40474 35.34512 0),81046.8293139708
5065,136.40439,35.34505,0,はやぶさ,本線,5065,4.407312655,258.2532055,POINT Z (136.40439 35.34505 0),81048.43832167881
5066,136.40351,35.34486,0,はやぶさ,本線,5066,4.408212932,257.605383,POINT Z (136.40351 35.34486 0),81052.49666509537
5067,136.40114,35.34433,0,はやぶさ,本線,5067,4.410641471,258.8438851,POINT Z (136.40114 35.34433 0),81063.44423485723
5068,136.40038,35.3442,0,はやぶさ,本線,5068,4.411412509,262.4583211,POINT Z (136.40038 35.3442 0),81066.91998397802
5069,136.39953,35.34412,0,はやぶさ,本線,5069,4.412266266,266.6606709,POINT Z (136.39953 35.34412 0),81070.76862067572
5070,136.39865,35.3441,0,はやぶさ,本線,5070,4.413146493,270.9389387,POINT Z (136.39865 35.3441 0),81074.73658103739
5071,136.39847,35.34411,0,はやぶさ,本線,5071,4.41332677,273.3240297,POINT Z (136.39847 35.34411 0),81075.54924866758
5072,136.39814,35.34413,0,はやぶさ,本線,5072,4.413657376,277.9985185,POINT Z (136.39814 35.34413 0),81077.03958184678
5073,136.39778,35.34421,0,はやぶさ,本線,5073,4.414026158,284.5429395,POINT Z (136.39778 35.34421 0),81078.7020079688
5074,136.39741,35.34432,0,はやぶさ,本線,5074,4.414412163,288.7972912,POINT Z (136.39741 35.34432 0),81080.44207336035
5075,136.39689,35.34452,0,はやぶさ,本線,5075,4.414969298,296.0006338,POINT Z (136.39689 35.34452 0),81082.95357277595
5076,136.39679,35.34458,0,はやぶさ,本線,5076,4.415085917,301.4845699,POINT Z (136.39679 35.34458 0),81083.4792775878
5077,136.39647,35.34478,0,はやぶさ,本線,5077,4.415463277,303.8796352,POINT Z (136.39647 35.34478 0),81085.18037233049
5078,136.39622,35.34496,0,はやぶさ,本線,5078,4.415771335,304.7219774,POINT Z (136.39622 35.34496 0),81086.56906176299
5079,136.39616,35.345,0,はやぶさ,本線,5079,4.415843446,307.4379963,POINT Z (136.39616 35.345 0),81086.89412971665
5080,136.39576,35.34535,0,はやぶさ,本線,5080,4.416374953,312.5904196,POINT Z (136.39576 35.34535 0),81089.29010110578
5081,136.39547,35.34563,0,はやぶさ,本線,5081,4.416778066,317.50196,POINT Z (136.39547 35.34563 0),81091.10728736033
5082,136.3953,35.34584,0,はやぶさ,本線,5082,4.417048251,325.0226247,POINT Z (136.3953 35.34584 0),81092.32524973858
5083,136.39509,35.34619,0,はやぶさ,本線,5083,4.417456418,332.3658471,POINT Z (136.39509 35.34619 0),81094.165218834
5084,136.39495,35.3465,0,はやぶさ,本線,5084,4.417796565,339.418526,POINT Z (136.39495 35.3465 0),81095.69856172524
5085,136.39485,35.34683,0,はやぶさ,本線,5085,4.418141384,345.5234221,POINT Z (136.39485 35.34683 0),81097.25296544605
5086,136.39476,35.34725,0,はやぶさ,本線,5086,4.418570919,351.9098131,POINT Z (136.39476 35.34725 0),81099.18925898618
5087,136.39474,35.34753,0,はやぶさ,本線,5087,4.418851632,357.9571916,POINT Z (136.39474 35.34753 0),81100.45468035704
5088,136.39474,35.34786,0,はやぶさ,本線,5088,4.419181632,1.788167186,POINT Z (136.39474 35.34786 0),81101.94228175913
5089,136.39477,35.34834,0,はやぶさ,本線,5089,4.419662569,5.536096006,POINT Z (136.39477 35.34834 0),81104.1102895031
5090,136.39487,35.3491,0,はやぶさ,本線,5090,4.420429119,7.215103271,POINT Z (136.39487 35.3491 0),81107.56580724481
5091,136.39496,35.34984,0,はやぶさ,本線,5091,4.421174572,5.72416868,POINT Z (136.39496 35.34984 0),81110.92622217811
5092,136.39499,35.35022,0,はやぶさ,本線,5092,4.421555754,2.25699423,POINT Z (136.39499 35.35022 0),81112.64454604978
5093,136.39499,35.35098,0,はやぶさ,本線,5093,4.422315754,357.8947508,POINT Z (136.39499 35.35098 0),81116.0705371576
5094,136.39487,35.35261,0,はやぶさ,本線,5094,4.423950166,356.1249712,POINT Z (136.39487 35.35261 0),81123.43827528725
5095,136.39481,35.35358,0,はやぶさ,本線,5095,4.42492202,356.0586004,POINT Z (136.39481 35.35358 0),81127.81927944793
5096,136.39475,35.35437,0,はやぶさ,本線,5096,4.425714295,355.796697,POINT Z (136.39475 35.35437 0),81131.39076248076
5097,136.39462,35.3562,0,はやぶさ,本線,5097,4.427548906,355.4241869,POINT Z (136.39462 35.3562 0),81139.66097428645
5098,136.39449,35.35766,0,はやぶさ,本線,5098,4.429014683,355.9171422,POINT Z (136.39449 35.35766 0),81146.26852556021
5099,136.39444,35.35859,0,はやぶさ,本線,5099,4.429946026,353.616879,POINT Z (136.39444 35.35859 0),81150.46691087118
5100,136.39437,35.359,0,はやぶさ,本線,5100,4.430361959,347.3344835,POINT Z (136.39437 35.359 0),81152.34188818626
5101,136.39423,35.3595,0,はやぶさ,本線,5101,4.430881189,335.0990295,POINT Z (136.39423 35.3595 0),81154.68251629536
5102,136.39404,35.35978,0,はやぶさ,本線,5102,4.431219567,326.3042972,POINT Z (136.39404 35.35978 0),81156.20788474153
5103,136.39385,35.36007,0,はやぶさ,本線,5103,4.431566266,324.5603341,POINT Z (136.39385 35.36007 0),81157.77076328243
5104,136.39358,35.36042,0,はやぶさ,本線,5104,4.432008307,317.4995412,POINT Z (136.39358 35.36042 0),81159.76343240782
5105,136.3932,35.36077,0,はやぶさ,本線,5105,4.43252493,309.4756001,POINT Z (136.3932 35.36077 0),81162.09230846584
5106,136.39271,35.36113,0,はやぶさ,本線,5106,4.43313296,301.2092049,POINT Z (136.39271 35.36113 0),81164.8332365886
5107,136.3922,35.36138,0,はやぶさ,本線,5107,4.433700939,293.3349789,POINT Z (136.3922 35.36138 0),81167.39361948786
5108,136.39188,35.3615,0,はやぶさ,本線,5108,4.434042699,286.3254011,POINT Z (136.39188 35.3615 0),81168.93423359445
5109,136.3916,35.36156,0,はやぶさ,本線,5109,4.434329055,282.3117824,POINT Z (136.3916 35.36156 0),81170.22509294929
5110,136.39142,35.3616,0,はやぶさ,本線,5110,4.434513446,281.5015213,POINT Z (136.39142 35.3616 0),81171.05630601029
5111,136.39023,35.36182,0,はやぶさ,本線,5111,4.435723612,280.2774164,POINT Z (136.39023 35.36182 0),81176.51159279319
5112,136.38933,35.36198,0,はやぶさ,本線,5112,4.436637723,279.8260968,POINT Z (136.38933 35.36198 0),81180.63229826366
5113,136.38678,35.36241,0,はやぶさ,本線,5113,4.439223724,279.993812,POINT Z (136.38678 35.36241 0),81192.28968830424
5114,136.38542,35.36266,0,はやぶさ,本線,5114,4.440606511,280.1810166,POINT Z (136.38542 35.36266 0),81198.5231303648
5115,136.38331,35.36303,0,はやぶさ,本線,5115,4.442748706,279.8282871,POINT Z (136.38331 35.36303 0),81208.17989486642
5116,136.38144,35.36335,0,はやぶさ,本線,5116,4.444645888,280.4377247,POINT Z (136.38144 35.36335 0),81216.73216942161
5117,136.38068,35.3635,0,はやぶさ,本線,5117,4.445420549,275.5824401,POINT Z (136.38068 35.3635 0),81220.22425060262
5118,136.3802,35.3635,0,はやぶさ,本線,5118,4.445900549,268.4389348,POINT Z (136.3802 35.3635 0),81222.38803446021
5119,136.37965,35.36347,0,はやぶさ,本線,5119,4.446451367,265.381183,POINT Z (136.37965 35.36347 0),81224.87105757867
5120,136.37937,35.36344,0,はやぶさ,本線,5120,4.44673297,263.0155916,POINT Z (136.37937 35.36344 0),81226.14049096544
5121,136.37908,35.3634,0,はやぶさ,本線,5121,4.447025715,259.0552216,POINT Z (136.37908 35.3634 0),81227.46015118499
5122,136.37848,35.36325,0,はやぶさ,本線,5122,4.447644181,252.0811735,POINT Z (136.37848 35.36325 0),81230.24812357512
5123,136.37808,35.36309,0,はやぶさ,本線,5123,4.448074994,247.3500124,POINT Z (136.37808 35.36309 0),81232.19017818976
5124,136.37762,35.36289,0,はやぶさ,本線,5124,4.448576592,241.7387834,POINT Z (136.37762 35.36289 0),81234.45132330517
5125,136.37722,35.36263,0,はやぶさ,本線,5125,4.449053666,232.1810382,POINT Z (136.37722 35.36263 0),81236.60191709698
5126,136.37697,35.3624,0,はやぶさ,本線,5126,4.449393372,227.4377485,POINT Z (136.37697 35.3624 0),81238.13327201181
5127,136.37685,35.36229,0,はやぶさ,本線,5127,4.44955616,225.8413117,POINT Z (136.37685 35.36229 0),81238.86710127558
5128,136.3765,35.36193,0,はやぶさ,本線,5128,4.450058256,224.5965353,POINT Z (136.3765 35.36193 0),81241.13049131673
5129,136.37636,35.36179,0,はやぶさ,本線,5129,4.450256245,223.2118328,POINT Z (136.37636 35.36179 0),81242.02300257127
5130,136.37591,35.36128,0,はやぶさ,本線,5130,4.450936393,220.6607502,POINT Z (136.37591 35.36128 0),81245.08903020286
5131,136.3754,35.36067,0,はやぶさ,本線,5131,4.451731503,220.4763243,POINT Z (136.3754 35.36067 0),81248.67329308411
5132,136.37459,35.35974,0,はやぶさ,本線,5132,4.452964791,220.7096752,POINT Z (136.37459 35.35974 0),81254.23281113857
5133,136.37442,35.35954,0,はやぶさ,本線,5133,4.453227279,220.6184724,POINT Z (136.37442 35.35954 0),81255.41607634108
5134,136.37397,35.35902,0,はやぶさ,本線,5134,4.453914956,221.1171109,POINT Z (136.37397 35.35902 0),81258.51604382406
5135,136.37316,35.3581,0,はやぶさ,本線,5135,4.455140721,220.5439587,POINT Z (136.37316 35.3581 0),81264.04164907444
5136,136.37257,35.35739,0,はやぶさ,本線,5136,4.456063868,220.6798217,POINT Z (136.37257 35.35739 0),81268.20308777604
5137,136.37233,35.35712,0,はやぶさ,本線,5137,4.456425116,222.1237977,POINT Z (136.37233 35.35712 0),81269.83155150725
5138,136.3721,35.35687,0,はやぶさ,本線,5138,4.456764822,220.802525,POINT Z (136.3721 35.35687 0),81271.36290642209
5139,136.37159,35.35624,0,はやぶさ,本線,5139,4.457575377,219.3982826,POINT Z (136.37159 35.35624 0),81275.01679355683
5140,136.37149,35.35612,0,はやぶさ,本線,5140,4.457731582,219.4896145,POINT Z (136.37149 35.35612 0),81275.72094742657
5141,136.37083,35.35531,0,はやぶさ,本線,5141,4.458776427,217.0828391,POINT Z (136.37083 35.35531 0),81280.43098647796
5142,136.37027,35.35451,0,はやぶさ,本線,5142,4.459752951,215.5751028,POINT Z (136.37027 35.35451 0),81284.8330424524
5143,136.36951,35.35347,0,はやぶさ,本線,5143,4.46104105,216.5140415,POINT Z (136.36951 35.35347 0),81290.639642084
5144,136.36927,35.35315,0,はやぶさ,本線,5144,4.46144105,216.8698976,POINT Z (136.36927 35.35315 0),81292.44279529864
5145,136.36915,35.35299,0,はやぶさ,本線,5145,4.46164105,216.5983618,POINT Z (136.36915 35.35299 0),81293.34437190596
