X,Y,Z,fid,N02_001,N02_002,N02_003,N02_004,種別,延長,夜行ルート,はやぶさ,さくら,富士,MidnightExp,vertex_index,vertex_part,vertex_part_index,distance,angle
139.73898,35.62986,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"63","0","63",0.06349452899352,183.17127300657660
139.7391,35.62713,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"64","0","64",0.06622716508346,181.91165804410008
139.73903,35.6265,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"65","0","65",0.06686104204313,188.28118018977011
139.73892,35.62589,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"66","0","66",0.06748088073182,192.79920994196144
139.73881,35.62549,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"67","0","67",0.06789573010208,196.36513794255859
139.73866,35.62501,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"68","0","68",0.06839862174050,195.40131984386687
139.73855,35.62455,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"69","0","69",0.06887159108412,186.72430752617083
139.73855,35.62452,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"70","0","70",0.06890159108412,186.53465894807337
139.73829,35.6234,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"71","0","71",0.07005137367226,192.93679198271633
139.73824,35.62318,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"72","0","72",0.07027698395572,192.24681762148057
139.73812,35.6226,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"73","0","73",0.07086926767151,192.59255122738949
139.73764,35.6206,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"74","0","74",0.07292606129266,191.90028987623765
139.73762,35.62049,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"75","0","75",0.07303786469154,191.80701258295807
139.7374,35.61956,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"76","0","76",0.07399353199766,195.06529429251469
139.73701,35.61827,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"77","0","77",0.07534119664438,195.79651569127563
139.73648,35.61626,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"78","0","78",0.07741989816216,194.62095779582799
139.73632,35.61564,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"79","0","79",0.07806021058590,194.88821653679344
139.73606,35.61469,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"80","0","80",0.07904514713207,191.21557766254577
139.73604,35.61453,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"81","0","81",0.07920639228704,188.10764663735543
139.736,35.61428,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"82","0","82",0.07945957206507,188.82291758344391
139.73566,35.61202,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"83","0","83",0.08174500419051,188.18414370858673
139.73507,35.60772,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"84","0","84",0.08608529219938,186.10571726516736
139.73506,35.60759,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"85","0","85",0.08621567624749,184.73541911431295
139.73491,35.6059,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"86","0","86",0.08791231999324,186.07005979940217
139.73445,35.60219,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"87","0","87",0.09165072874564,187.24331839369555
139.7342,35.60027,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"88","0","88",0.09358693637913,187.77437620682352
139.73408,35.59943,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"89","0","89",0.09443546451656,188.96497551095052
139.73389,35.59833,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"90","0","90",0.09555175300974,194.89147759625956
139.73377,35.598,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"91","0","91",0.09590289400706,200.61680601443587
