X,Y,Z,fid,N02_001,N02_002,N02_003,N02_004,種別,延長,夜行ルート,はやぶさ,さくら,富士,MidnightExp,vertex_index,vertex_part,vertex_part_index,distance,angle
129.9274,32.79124,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,72,0,72,0.10306001737289,81.04018137945403
129.92821,32.79141,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,73,0,73,0.10388766464076,77.18269929832842
129.9298,32.7918,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,74,0,74,0.10552479627871,76.04260610764614
129.93119,32.79215,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,75,0,75,0.10695818387457,75.87846053144948
129.93302,32.79261,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,76,0,76,0.10884511259607,75.46713584097746
129.93448,32.793,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,77,0,77,0.11035630417890,75.65394588231680
129.93583,32.79333,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,78,0,78,0.11174605235753,75.73348472458552
129.93636,32.79347,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,79,0,79,0.11229423116048,75.25722549058248
129.93739,32.79374,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,80,0,80,0.11335903161125,75.63748487926986
129.93779,32.79384,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,81,0,81,0.11377134217383,76.57974523363332
129.93801,32.79389,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,82,0,82,0.11399695245727,76.42023747356107
129.94012,32.79443,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,83,0,83,0.11617495613037,75.47797711929456
129.94218,32.79497,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,84,0,84,0.11830455703195,75.75798002472072
129.94442,32.79552,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,85,0,85,0.12061109122854,75.91737265374626
129.94563,32.79583,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,86,0,86,0.12186017088971,75.54018285750776
129.94694,32.79617,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,87,0,87,0.12321357400780,73.86728726190672
129.94766,32.7964,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,88,0,88,0.12396941790703,71.00082410156834
129.94812,32.79657,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,89,0,89,0.12445982590042,68.50151427875475
129.94855,32.79675,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,90,0,90,0.12492598038127,65.36026823540197
