X,Y,Z,fid,N02_001,N02_002,N02_003,N02_004,種別,延長,夜行ルート,はやぶさ,さくら,富士,MidnightExp,vertex_index,vertex_part,vertex_part_index,distance,angle
136.22942,35.22911,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11821,0,11821,7.46956523427293,47.02720709070794
136.22962,35.22929,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11822,0,11822,7.46983430675388,47.82766639938156
136.22996,35.2296,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11823,0,11823,7.47029441543668,47.42257172767786
136.23023,35.22985,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11824,0,11824,7.47066238282654,48.30065175705836
136.23044,35.23003,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11825,0,11825,7.47093896916025,48.01764119669686
136.23062,35.2302,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11826,0,11826,7.47118655752832,47.64439991198774
136.23087,35.23042,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11827,0,11827,7.47151957404444,48.29394811443502
136.23128,35.23079,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11828,0,11828,7.47207184209529,47.45530372865472
136.23158,35.23107,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11829,0,11829,7.47248220778587,47.04801520439644
136.23186,35.23133,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11830,0,11830,7.47286430724936,46.75913871107910
136.23207,35.23153,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11831,0,11831,7.47315430724935,47.14422531037492
136.23259,35.232,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11832,0,11832,7.47385523520570,47.95202855050264
