X,Y,Z,列車名,種別,vertex_index,distance,angle
132.44797,34.40994,0,はやぶさ,本線,11503,9.217518802,264.4146941
132.44726,34.40988,0,はやぶさ,本線,11504,9.218231333,265.1525328
132.44679,34.40984,0,はやぶさ,本線,11505,9.218703032,265.3107486
132.44641,34.40981,0,はやぶさ,本線,11506,9.219084214,265.1060578
132.44576,34.40975,0,はやぶさ,本線,11507,9.219736978,264.1929561
132.44558,34.40973,0,はやぶさ,本線,11508,9.219918085,262.3435908
132.44539,34.4097,0,はやぶさ,本線,11509,9.220110439,262.1587683
132.44522,34.40968,0,はやぶさ,本線,11510,9.220281612,263.5717688
132.44457,34.40961,0,はやぶさ,本線,11511,9.22093537,263.9221842
132.44438,34.40959,0,はやぶさ,本線,11512,9.22112642,264.3008411
132.44332,34.40949,0,はやぶさ,本線,11513,9.222191126,262.7241706
132.44301,34.40944,0,はやぶさ,本線,11514,9.222505133,265.4188265
132.44291,34.40944,0,はやぶさ,本線,11515,9.222605133,266.117417
132.44269,34.40941,0,はやぶさ,本線,11516,9.222827169,263.6325466
132.44246,34.40939,0,はやぶさ,本線,11517,9.223058037,263.717808
132.44231,34.40937,0,はやぶさ,本線,11518,9.223209364,262.7812916
132.44181,34.40931,0,はやぶさ,本線,11519,9.223712951,263.832451
132.44129,34.40926,0,はやぶさ,本線,11520,9.224235349,262.3209342
132.44106,34.40922,0,はやぶさ,本線,11521,9.224468802,259.4121303
132.44096,34.4092,0,はやぶさ,本線,11522,9.224570782,258.5282168
132.44062,34.40913,0,はやぶさ,本線,11523,9.224917913,254.3097647
132.44023,34.40899,0,はやぶさ,本線,11524,9.22533228,248.6897491
132.43959,34.40872,0,はやぶさ,本線,11525,9.226026902,244.9133813
132.43928,34.40856,0,はやぶさ,本線,11526,9.226375758,243.0676883
132.4392,34.40852,0,はやぶさ,本線,11527,9.2264652,243.4349488
132.4391,34.40847,0,はやぶさ,本線,11528,9.226577004,240.2896134
132.43862,34.40816,0,はやぶさ,本線,11529,9.227148406,235.408726
132.43828,34.40791,0,はやぶさ,本線,11530,9.227570425,232.1519284
132.43789,34.40759,0,はやぶさ,本線,11531,9.228074905,228.3558035
132.43762,34.40733,0,はやぶさ,本線,11532,9.228449738,225.3183899
132.43698,34.40668,0,はやぶさ,本線,11533,9.229361933,223.9100755
132.43682,34.40651,0,はやぶさ,本線,11534,9.229595385,223.3580689
132.43646,34.40613,0,はやぶさ,本線,11535,9.230118835,221.7936639
132.43603,34.40562,0,はやぶさ,本線,11536,9.230785919,220.7416314
132.43581,34.40537,0,はやぶさ,本線,11537,9.231118935,221.4655945
132.43518,34.40466,0,はやぶさ,本線,11538,9.232068145,218.5605448
132.43513,34.40459,0,はやぶさ,本線,11539,9.232154169,215.5376778
132.43508,34.40452,0,はやぶさ,本線,11540,9.232240192,217.931757
132.43435,34.40366,0,はやぶさ,本線,11541,9.233368243,221.1018529
132.43357,34.40279,0,はやぶさ,本線,11542,9.234536704,221.3961264
132.43331,34.40249,0,はやぶさ,本線,11543,9.234933692,223.8250439
132.43314,34.40233,0,はやぶさ,本線,11544,9.235167145,223.9608149
132.43244,34.40153,0,はやぶさ,本線,11545,9.236230159,223.0929626
132.43242,34.40151,0,はやぶさ,本線,11546,9.236258444,225.4340257
132.43175,34.40086,0,はやぶさ,本線,11547,9.237191932,228.084489
132.43122,34.40042,0,はやぶさ,本線,11548,9.237880771,232.5833667
132.43095,34.40023,0,はやぶさ,本線,11549,9.238210923,233.9979546
132.42995,34.39948,0,はやぶさ,本線,11550,9.239460923,233.3728753
132.42957,34.3992,0,はやぶさ,本線,11551,9.23993294,234.9627903
132.42921,34.39896,0,はやぶさ,本線,11552,9.240365606,234.7200174
132.42905,34.39884,0,はやぶさ,本線,11553,9.240565606,232.7322406
132.42848,34.3984,0,はやぶさ,本線,11554,9.241285675,232.9816174
132.427,34.39731,0,はやぶさ,本線,11555,9.243123745,232.8769362
132.42691,34.39724,0,はやぶさ,本線,11556,9.243237763,231.8534805
132.42662,34.39701,0,はやぶさ,本線,11557,9.243607898,232.6815537
132.42591,34.39649,0,はやぶさ,本線,11558,9.244487954,235.0455476
132.42582,34.39643,0,はやぶさ,本線,11559,9.244596121,234.2174744
132.42555,34.39622,0,はやぶさ,本線,11560,9.244938174,233.0488215
132.42544,34.39614,0,はやぶさ,本線,11561,9.245074188,233.7708842
132.42502,34.39583,0,はやぶさ,本線,11562,9.245596204,233.4739072
132.42428,34.39528,0,はやぶさ,本線,11563,9.246518212,229.1893363
132.42425,34.39525,0,はやぶさ,本線,11564,9.246560639,230.3098276
132.42406,34.39512,0,はやぶさ,本線,11565,9.246790856,234.6739758
132.42267,34.3941,0,はやぶさ,本線,11566,9.24851495,233.5070467
132.42208,34.39366,0,はやぶさ,本線,11567,9.249250953,233.2079497
132.42176,34.39342,0,はやぶさ,本線,11568,9.249650953,234.0353377
132.42119,34.39302,0,はやぶさ,本線,11569,9.2503473,233.8036886
132.4206,34.39257,0,はやぶさ,本線,11570,9.251089325,233.0468866
132.41905,34.39142,0,はやぶさ,本線,11571,9.253019351,238.4309589
132.41899,34.39139,0,はやぶさ,本線,11572,9.253086433,237.072771
132.41888,34.3913,0,はやぶさ,本線,11573,9.253228559,231.9203477
132.4188,34.39124,0,はやぶさ,本線,11574,9.253328559,233.4782367
132.41787,34.39056,0,はやぶさ,本線,11575,9.254480644,233.2465876
132.41728,34.39011,0,はやぶさ,本線,11576,9.255222669,233.837392
132.41698,34.3899,0,はやぶさ,本線,11577,9.255588865,234.6402908
132.41641,34.38949,0,はやぶさ,本線,11578,9.256291005,234.4806942
132.41617,34.38932,0,はやぶさ,本線,11579,9.256585114,235.8697857
132.41563,34.38897,0,はやぶさ,本線,11580,9.25722862,238.9980904
132.41473,34.38847,0,はやぶさ,本線,11581,9.258258183,240.506942
132.4144,34.38828,0,はやぶさ,本線,11582,9.258638971,239.5523658
132.4142,34.38816,0,はやぶさ,本線,11583,9.258872209,239.8724406
132.41379,34.38793,0,はやぶさ,本線,11584,9.259342316,240.5985696
132.41326,34.38763,0,はやぶさ,本線,11585,9.259951331,241.0416275
132.41228,34.3871,0,はやぶさ,本線,11586,9.261065468,241.2700747
132.4121,34.387,0,はやぶさ,本線,11587,9.26127138,239.9908197
132.4119,34.38688,0,はやぶさ,本線,11588,9.261504619,239.9084984
132.41131,34.38655,0,はやぶさ,本線,11589,9.262180636,240.1576042
132.4108,34.38625,0,はやぶさ,本線,11590,9.262772329,239.8177766
132.4104,34.38602,0,はやぶさ,本線,11591,9.26323374,240.9418712
132.40999,34.3858,0,はやぶさ,本線,11592,9.263699035,241.1144803
132.40902,34.38525,0,はやぶさ,本線,11593,9.264814114,240.5442814
132.40854,34.38498,0,はやぶさ,本線,11594,9.26536484,240.8372929
132.40798,34.38467,0,はやぶさ,本線,11595,9.266004919,239.0635482
132.40781,34.38456,0,はやぶさ,本線,11596,9.266207403,238.9229654
132.40706,34.38414,0,はやぶさ,本線,11597,9.267066996,240.2473682
132.40682,34.384,0,はやぶさ,本線,11598,9.267344845,240.069556
132.40638,34.38375,0,はやぶさ,本線,11599,9.267850908,243.5984794
132.40631,34.38372,0,はやぶさ,本線,11600,9.267927066,244.7069937
132.40548,34.38329,0,はやぶさ,本線,11601,9.268861839,245.1162214
132.40531,34.38322,0,はやぶさ,本線,11602,9.269045686,247.9092277
132.40516,34.38316,0,はやぶさ,本線,11603,9.269207241,245.8167697
132.40482,34.38299,0,はやぶさ,本線,11604,9.269587373,245.5274069
132.40448,34.38285,0,はやぶさ,本線,11605,9.269955068,246.6727119
132.40397,34.38262,0,はやぶさ,本線,11606,9.270514532,245.7489068
132.40357,34.38244,0,はやぶさ,本線,11607,9.270953167,245.3443303
132.4031,34.38222,0,はやぶさ,本線,11608,9.271472108,245.7655925
132.40273,34.38206,0,はやぶさ,本線,11609,9.271875221,245.4524126
132.40246,34.38193,0,はやぶさ,本線,11610,9.272174887,245.8350906
132.40234,34.38188,0,はやぶさ,本線,11611,9.272304887,245.7795715
132.40203,34.38173,0,はやぶさ,本線,11612,9.272649271,239.4338973
132.40179,34.38156,0,はやぶさ,本線,11613,9.27294338,233.26578
132.40151,34.38134,0,はやぶさ,本線,11614,9.27329947,227.3608385
132.40138,34.3812,0,はやぶさ,本線,11615,9.273490519,222.1512846
132.40123,34.38103,0,はやぶさ,本線,11616,9.273717235,218.9040087
132.40109,34.38084,0,はやぶさ,本線,11617,9.273953243,218.4928232
132.40103,34.38077,0,はやぶさ,本線,11618,9.274045439,218.7355961
132.40097,34.38069,0,はやぶさ,本線,11619,9.274145439,217.9818783
132.40084,34.38053,0,はやぶさ,本線,11620,9.274351594,218.7972563
132.40049,34.38009,0,はやぶさ,本線,11621,9.274913822,219.4325951
132.40032,34.37989,0,はやぶさ,本線,11622,9.27517631,222.2788036
132.39997,34.37953,0,はやぶさ,本線,11623,9.275678406,227.1937497
132.39991,34.37948,0,はやぶさ,本線,11624,9.275756508,236.8146889
132.39989,34.37947,0,はやぶさ,本線,11625,9.275778869,236.2897863
132.39952,34.37915,0,はやぶさ,本線,11626,9.276268052,231.445393
132.39937,34.37904,0,はやぶさ,本線,11627,9.276454062,236.8387897
132.39899,34.37882,0,はやぶさ,本線,11628,9.276893152,241.683183
132.39893,34.37879,0,はやぶさ,本線,11629,9.276960234,245.8167697
132.39888,34.37877,0,はやぶさ,本線,11630,9.277014086,252.0811735
132.39876,34.37874,0,はやぶさ,本線,11631,9.277137779,255.9637565
132.39872,34.37873,0,はやぶさ,本線,11632,9.27717901,255.30681
132.39821,34.37859,0,はやぶさ,本線,11633,9.277707877,255.30681
132.39813,34.37857,0,はやぶさ,本線,11634,9.277790339,255.9637565
132.39793,34.37852,0,はやぶさ,本線,11635,9.277996494,257.5897293
132.39772,34.37848,0,はやぶさ,本線,11636,9.27821027,255.9308387
132.39756,34.37843,0,はやぶさ,本線,11637,9.278377901,255.1753545
132.39678,34.37826,0,はやぶさ,本線,11638,9.279176211,254.6348924
132.39669,34.37823,0,はやぶさ,本線,11639,9.27927108,254.7050547
132.39604,34.37809,0,はやぶさ,本線,11640,9.279935986,256.1261237
132.39561,34.37797,0,はやぶさ,本線,11641,9.280382416,252.4835771
132.39544,34.37791,0,はやぶさ,本線,11642,9.280562693,251.7286181
132.39518,34.37783,0,はやぶさ,本線,11643,9.280834723,251.5752172
132.39479,34.37769,0,はやぶさ,本線,11644,9.28124909,248.3772989
132.39456,34.37759,0,はやぶさ,本線,11645,9.281499889,247.3500124
132.39436,34.37751,0,はやぶさ,本線,11646,9.281715295,244.9027855
132.39399,34.37731,0,はやぶさ,本線,11647,9.28213589,241.1246135
132.39367,34.37713,0,はやぶさ,本線,11648,9.282503041,236.8861744
132.39359,34.37707,0,はやぶさ,本線,11649,9.282603041,233.7962123
132.39338,34.37692,0,はやぶさ,本線,11650,9.282861111,232.3283756
132.39314,34.37672,0,はやぶさ,本線,11651,9.283173521,227.5972145
132.39282,34.3764,0,はやぶさ,本線,11652,9.283626069,222.1447034
132.39273,34.37629,0,はやぶさ,本線,11653,9.283768196,223.4265885
132.39238,34.37597,0,はやぶさ,本線,11654,9.284242432,232.8364892
132.39193,34.37569,0,はやぶさ,本線,11655,9.284772432,238.2392734
132.39055,34.37484,0,はやぶさ,本線,11656,9.286393204,237.3396355
132.39037,34.37472,0,はやぶさ,本線,11657,9.286609537,237.5937311
132.38984,34.3744,0,はやぶさ,本線,11658,9.287228649,238.7867032
132.3891,34.37395,0,はやぶさ,本線,11659,9.288094732,238.9073989
132.38808,34.37334,0,はやぶさ,本線,11660,9.289283219,238.8073273
132.38777,34.37315,0,はやぶさ,本線,11661,9.289646812,238.6160008
132.38749,34.37298,0,はやぶさ,本線,11662,9.289974379,238.2702672
132.38722,34.37281,0,はやぶさ,本線,11663,9.29029344,238.563493
132.38663,34.37246,0,はやぶさ,本線,11664,9.290979443,239.2936161
132.38626,34.37224,0,はやぶさ,本線,11665,9.291409907,239.5979647
132.38607,34.37213,0,はやぶさ,本線,11666,9.291629452,239.6403746
132.3858,34.37197,0,はやぶさ,本線,11667,9.2919433,238.5368439
132.38542,34.37173,0,はやぶさ,本線,11668,9.292392744,238.0046111
132.38453,34.37118,0,はやぶさ,本線,11669,9.293438975,239.0142147
132.38429,34.37104,0,はやぶさ,本線,11670,9.293716824,232.3717814
132.38428,34.37103,0,はやぶさ,本線,11671,9.293730966,232.3283756
132.38387,34.37079,0,はやぶさ,本線,11672,9.294206045,243.2290803
132.38352,34.37064,0,はやぶさ,本線,11673,9.294586834,249.1832303
132.3831,34.3705,0,はやぶさ,本線,11674,9.295029552,253.9143914
132.38265,34.37039,0,はやぶさ,本線,11675,9.295492802,256.4825807
132.3821,34.37026,0,はやぶさ,本線,11676,9.296057957,256.7961107
132.38137,34.37009,0,はやぶさ,本線,11677,9.29680749,255.4726979
132.3813,34.37007,0,はやぶさ,本線,11678,9.296880291,255.2138046
132.38097,34.36999,0,はやぶさ,本線,11679,9.29721985,256.5030372
132.37996,34.36975,0,はやぶさ,本線,11680,9.298257973,256.7495235
132.37906,34.36954,0,はやぶさ,本線,11681,9.299182148,256.0036816
132.37857,34.36941,0,はやぶさ,本線,11682,9.2996891,256.1076932
132.37796,34.36927,0,はやぶさ,本線,11683,9.300314959,256.165219
132.37777,34.36922,0,はやぶさ,本線,11684,9.300511428,256.6401524
132.37744,34.36915,0,はやぶさ,本線,11685,9.300848771,256.7014968
132.37721,34.36909,0,はやぶさ,本線,11686,9.301086468,254.3399409
132.37701,34.36903,0,はやぶさ,本線,11687,9.301295274,256.4979546
132.3769,34.36901,0,はやぶさ,本線,11688,9.301407077,258.8001982
132.37662,34.36895,0,はやぶさ,本線,11689,9.301693434,257.2047548
132.37587,34.36877,0,はやぶさ,本線,11690,9.302464731,255.7864248
132.37572,34.36873,0,はやぶさ,本線,11691,9.302619973,255.927918
132.37457,34.36846,0,はやぶさ,本線,11692,9.303801244,256.3755048
132.37445,34.36843,0,はやぶさ,本線,11693,9.303924937,255.9637565
132.37405,34.36833,0,はやぶさ,本線,11694,9.304337247,255.9637565
132.37377,34.36826,0,はやぶさ,本線,11695,9.304625865,262.9818783
132.37375,34.36826,0,はやぶさ,本線,11696,9.304645865,262.7327725
132.37321,34.36812,0,はやぶさ,本線,11697,9.305203718,255.5826337
132.3727,34.36799,0,はやぶさ,本線,11698,9.305730026,257.194895
132.37265,34.36798,0,はやぶさ,本線,11699,9.305781016,256.3723358
132.37258,34.36796,0,はやぶさ,本線,11700,9.305853817,255.7628982
132.37249,34.36794,0,はやぶさ,本線,11701,9.305946012,259.004435
132.37237,34.36792,0,はやぶさ,本線,11702,9.306067668,258.8058393
132.37176,34.36778,0,はやぶさ,本線,11703,9.306693527,257.1968087
132.37016,34.36742,0,はやぶさ,本線,11704,9.308333527,256.6416865
132.36916,34.36717,0,はやぶさ,本線,11705,9.309364304,256.4845699
132.3663,34.36651,0,はやぶさ,本線,11706,9.31229947,256.6533331
132.3647,34.36612,0,はやぶさ,本線,11707,9.313946315,256.4671761
132.36369,34.36588,0,はやぶさ,本線,11708,9.314984438,256.2984129
132.36345,34.36582,0,はやぶさ,本線,11709,9.315231825,258.9168271
132.36324,34.36579,0,はやぶさ,本線,11710,9.315443957,262.5304237
132.36257,34.36571,0,はやぶさ,本線,11711,9.316118716,263.9175624
132.36193,34.36565,0,はやぶさ,本線,11712,9.316761522,265.7610222
132.36083,34.36559,0,はやぶさ,本線,11713,9.317863157,266.8258338
132.35604,34.36532,0,はやぶさ,本線,11714,9.322660761,266.7670489
132.35551,34.36529,0,はやぶさ,本線,11715,9.323191609,268.3801499
132.35537,34.36529,0,はやぶさ,本線,11716,9.323331609,268.3763286
132.35396,34.36521,0,はやぶさ,本線,11717,9.324743877,266.3692408
132.35339,34.36517,0,はやぶさ,本線,11718,9.325315279,266.2411463
132.35241,34.36511,0,はやぶさ,本線,11719,9.326297114,266.1411449
132.35146,34.36504,0,はやぶさ,本線,11720,9.327249689,266.0525997
132.34975,34.36493,0,はやぶさ,本線,11721,9.328963224,268.1596889
132.34974,34.36493,0,はやぶさ,本線,11722,9.328973224,267.9201789
132.34919,34.36489,0,はやぶさ,本線,11723,9.329524676,266.2965075
132.34778,34.36481,0,はやぶさ,本線,11724,9.330936944,266.5404786
132.34591,34.36469,0,はやぶさ,本線,11725,9.33281079,266.318457
132.34498,34.36463,0,はやぶさ,本線,11726,9.333742724,268.154307
132.34493,34.36463,0,はやぶさ,本線,11727,9.333792724,268.1679078
132.3429,34.3645,0,はやぶさ,本線,11728,9.335826882,264.4522039
132.34267,34.36447,0,はやぶさ,本線,11729,9.33605883,257.7888844
132.34231,34.36436,0,はやぶさ,本線,11730,9.336435261,250.1946559
132.34183,34.36416,0,はやぶさ,本線,11731,9.336955261,244.6538241
132.34168,34.36408,0,はやぶさ,本線,11732,9.337125261,241.2848798
132.34136,34.3639,0,はやぶさ,本線,11733,9.337492412,236.321757
132.34104,34.36365,0,はやぶさ,本線,11734,9.337898491,229.523338
132.34075,34.36338,0,はやぶさ,本線,11735,9.338294723,225
132.34048,34.36309,0,はやぶさ,本線,11736,9.338690956,219.8287233
132.34007,34.36254,0,はやぶさ,本線,11737,9.339376958,217.9961309
132.33971,34.3621,0,はやぶさ,本線,11738,9.339945465,216.4897372
132.33967,34.36204,0,はやぶさ,本線,11739,9.340017576,215.692154
132.3395,34.36182,0,はやぶさ,本線,11740,9.340295605,219.8407265
132.33941,34.36172,0,はやぶさ,本線,11741,9.340430141,219.5669496
132.33916,34.36139,0,はやぶさ,本線,11742,9.340844146,217.9032475
132.3388,34.36094,0,はやぶさ,本線,11743,9.341420427,219.2838466
132.33834,34.36039,0,はやぶさ,本線,11744,9.342137435,221.209166
132.33823,34.36027,0,はやぶさ,本線,11745,9.342300223,224.7426905
132.33793,34.35999,0,はやぶさ,本線,11746,9.342710589,228.0142441
132.33725,34.3594,0,はやぶさ,本線,11747,9.343610867,229.2261298
132.33697,34.35916,0,はやぶさ,本線,11748,9.343979648,229.7965671
132.33637,34.35866,0,はやぶさ,本線,11749,9.344760673,230.2699371
132.3345,34.35711,0,はやぶさ,本線,11750,9.347189541,230.3442506
132.33374,34.35648,0,はやぶさ,本線,11751,9.348176709,230.4711975
132.33318,34.35602,0,はやぶさ,本線,11752,9.348901416,231.8647208
132.33278,34.35572,0,はやぶさ,本線,11753,9.349401416,234.2174744
132.33239,34.35545,0,はやぶさ,本線,11754,9.349875758,236.0967523
132.33216,34.3553,0,はやぶさ,本線,11755,9.350150348,238.0364761
132.33159,34.35496,0,はやぶさ,本線,11756,9.35081405,239.1914241
132.33107,34.35465,0,はやぶさ,本線,11757,9.351419442,241.5423207
132.33056,34.3544,0,はやぶさ,本線,11758,9.351987421,245.8185319
132.33034,34.35431,0,はやぶさ,本線,11759,9.352225118,249.6580138
132.33028,34.35429,0,はやぶさ,本線,11760,9.352288364,250.3552966
132.33007,34.35421,0,はやぶさ,本線,11761,9.352513086,251.600073
132.32972,34.35411,0,はやぶさ,本線,11762,9.352877092,253.4065723
132.32914,34.35393,0,はやぶさ,本線,11763,9.353484381,253.8603623
132.32847,34.35375,0,はやぶさ,本線,11764,9.354178139,254.5083941
132.32798,34.35361,0,はやぶさ,本線,11765,9.354687746,254.4568101
132.32713,34.35338,0,はやぶさ,本線,11766,9.355568314,252.6429452
132.32668,34.35322,0,はやぶさ,本線,11767,9.356045912,249.3127323
132.32638,34.3531,0,はやぶさ,本線,11768,9.356369022,247.9461927
132.32599,34.35294,0,はやぶさ,本線,11769,9.356790567,243.2150316
132.32571,34.35277,0,はやぶさ,本線,11770,9.357118134,236.8721241
132.32551,34.35263,0,はやぶさ,本線,11771,9.357362265,231.2487664
132.32515,34.3523,0,はやぶさ,本線,11772,9.35785063,223.0746806
132.32499,34.3521,0,はやぶさ,本線,11773,9.358106755,219.0661341
132.32485,34.35193,0,はやぶさ,本線,11774,9.358326982,214.263532
132.32475,34.35175,0,はやぶさ,本線,11775,9.358532894,208.4759376
132.32466,34.35158,0,はやぶさ,本線,11776,9.358725248,203.9401888
132.32458,34.35136,0,はやぶさ,本線,11777,9.358959342,198.6685656
132.32443,34.35088,0,はやぶさ,本線,11778,9.359462234,195.3513759
132.32415,34.3497,0,はやぶさ,本線,11779,9.360674999,193.4222302
132.32409,34.34945,0,はやぶさ,本線,11780,9.360932098,193.519455
132.32376,34.34808,0,はやぶさ,本線,11781,9.362341283,193.7897101
132.32368,34.34776,0,はやぶさ,本線,11782,9.362671131,193.7424293
132.32335,34.34638,0,はやぶさ,本線,11783,9.364090039,192.7716861
132.32329,34.3461,0,はやぶさ,本線,11784,9.364376395,193.41916
132.32324,34.34591,0,はやぶさ,本線,11785,9.364572864,194.582168
132.32315,34.34556,0,はやぶさ,本線,11786,9.364934251,198.8096818
132.32303,34.34528,0,はやぶさ,本線,11787,9.365238881,203.9377268
132.32286,34.34491,0,はやぶさ,本線,11788,9.365646067,207.8203099
132.32271,34.34466,0,はやぶさ,本線,11789,9.365937614,214.6050912
132.32204,34.34381,0,はやぶさ,本線,11790,9.367019927,217.907509
132.32164,34.34329,0,はやぶさ,本線,11791,9.367675976,217.568592
132.32094,34.34238,0,はやぶさ,本線,11792,9.368824061,217.8629093
132.3205,34.34182,0,はやぶさ,本線,11793,9.369536241,218.0418445
132.3199,34.34105,0,はやぶさ,本線,11794,9.370512407,216.2444935
132.31959,34.3406,0,はやぶさ,本線,11795,9.37105885,211.0799103
132.31936,34.34016,0,はやぶさ,本線,11796,9.371555337,202.4756603
132.31931,34.34,0,はやぶさ,本線,11797,9.371722968,196.929193
132.31923,34.33973,0,はやぶさ,本線,11798,9.372004571,195.0373979
132.31916,34.33944,0,はやぶさ,本線,11799,9.372302899,191.5163783
132.31907,34.3389,0,はやぶさ,本線,11800,9.372850348,188.6847425
132.31902,34.33854,0,はやぶさ,本線,11801,9.373213803,186.9066519
132.31896,34.33796,0,はやぶさ,本線,11802,9.373796899,185.2797463
132.31889,34.3371,0,はやぶさ,本線,11803,9.374659743,183.9776086
132.31886,34.33658,0,はやぶさ,本線,11804,9.375180607,185.9772037
132.31879,34.33612,0,はやぶさ,本線,11805,9.375645903,186.6132315
132.31877,34.33587,0,はやぶさ,本線,11806,9.375896702,183.7933544
132.31876,34.33568,0,はやぶさ,本線,11807,9.376086965,180.1748934
132.31878,34.33525,0,はやぶさ,本線,11808,9.37651743,178.3700949
132.31879,34.33429,0,はやぶさ,本線,11809,9.377477482,178.5086233
132.3188,34.33405,0,はやぶさ,本線,11810,9.37771769,175.9829043
132.31889,34.33314,0,はやぶさ,本線,11811,9.37863213,178.1466195
132.31887,34.33255,0,はやぶさ,本線,11812,9.379222469,185.7019043
132.31883,34.33231,0,はやぶさ,本線,11813,9.379465779,192.7038591
132.31877,34.3321,0,はやぶさ,本線,11814,9.379684182,202.6515747
132.31868,34.33194,0,はやぶさ,本線,11815,9.379867758,211.3095912
132.31807,34.33101,0,はやぶさ,本線,11816,9.380979963,213.4757482
132.31763,34.33035,0,はやぶさ,本線,11817,9.381773184,214.4538302
132.31751,34.33018,0,はやぶさ,本線,11818,9.381981271,210.8913221
132.31739,34.32994,0,はやぶさ,本線,11819,9.382249599,206.5650512
132.31723,34.32962,0,はやぶさ,本線,11820,9.38260737,205.1735408
132.31697,34.32903,0,はやぶさ,本線,11821,9.383252118,202.79172
132.31685,34.32873,0,はやぶさ,本線,11822,9.383575228,198.6117854
132.31661,34.32786,0,はやぶさ,本線,11823,9.384477724,198.3363334
132.31647,34.3275,0,はやぶさ,本線,11824,9.384863988,202.0420798
132.31639,34.32731,0,はやぶさ,本線,11825,9.385070144,203.7552587
132.31622,34.32694,0,はやぶさ,本線,11826,9.385477329,206.7817225
132.31606,34.32665,0,はやぶさ,本線,11827,9.385808539,210.7529124
132.3159,34.3264,0,はやぶさ,本線,11828,9.386105355,214.3773098
132.31544,34.32577,0,はやぶさ,本線,11829,9.38688542,216.3023055
132.31527,34.32554,0,はやぶさ,本線,11830,9.387171427,213.9494
132.31516,34.32536,0,はやぶさ,本線,11831,9.387382377,208.3878708
132.31498,34.32498,0,はやぶさ,本線,11832,9.387802853,203.7278121
132.31485,34.32466,0,はやぶさ,本線,11833,9.388148251,201.7785923
132.31474,34.32438,0,はやぶさ,本線,11834,9.388449083,201.3491209
132.31467,34.3242,0,はやぶさ,本線,11835,9.388642215,200.9880322
132.31439,34.32346,0,はやぶさ,本線,11836,9.389433417,201.5757104
132.31413,34.32283,0,はやぶさ,本線,11837,9.390114959,202.8122262
132.31401,34.32255,0,はやぶさ,本線,11838,9.39041959,206.3130235
132.31379,34.32216,0,はやぶさ,本線,11839,9.390867362,211.7935755
132.3136,34.32188,0,はやぶさ,本線,11840,9.391205741,219.0859671
132.31303,34.32129,0,はやぶさ,本線,11841,9.392026107,224.5061198
132.31291,34.32117,0,はやぶさ,本線,11842,9.392195812,222.279834
132.31234,34.32048,0,はやぶさ,本線,11843,9.393090798,220.9719565
132.3114,34.31945,0,はやぶさ,本線,11844,9.394485252,223.6921226
132.31115,34.3192,0,はやぶさ,本線,11845,9.394838805,227.3177317
132.31095,34.31903,0,はやぶさ,本線,11846,9.395101293,230.2309027
132.31068,34.31881,0,はやぶさ,本線,11847,9.395449575,234.0455579
132.3104,34.31863,0,はやぶさ,本線,11848,9.395782441,237.5562393
132.31005,34.31841,0,はやぶさ,本線,11849,9.396195842,238.5511778
132.30889,34.31772,0,はやぶさ,本線,11850,9.397545545,239.9484486
132.30841,34.31745,0,はやぶさ,本線,11851,9.398096272,240.5517321
132.30811,34.31728,0,はやぶさ,本線,11852,9.398441091,239.7097539
132.30703,34.31663,0,はやぶさ,本線,11853,9.399701607,239.3278047
132.30626,34.31618,0,はやぶさ,本線,11854,9.400593459,240.2029786
132.30585,34.31595,0,はやぶさ,本線,11855,9.401063565,243.6617084
132.30548,34.31579,0,はやぶさ,本線,11856,9.401466678,243.6285127
132.30532,34.3157,0,はやぶさ,本線,11857,9.401650253,238.4760895
132.30514,34.31558,0,はやぶさ,本線,11858,9.401866586,234.2174744
132.30478,34.3153,0,はやぶさ,本線,11859,9.402322657,228.5625082
132.30465,34.31517,0,はやぶさ,本線,11860,9.402506504,223.0045434
132.30445,34.31494,0,はやぶさ,本線,11861,9.402811299,217.3495772
132.30431,34.31473,0,はやぶさ,本線,11862,9.403063688,213.6900675
132.30399,34.31425,0,はやぶさ,本線,11863,9.403640576,212.326912
132.30372,34.3138,0,はやぶさ,本線,11864,9.404165362,211.3616183
132.30359,34.31359,0,はやぶさ,本線,11865,9.404412344,209.7027277
132.30337,34.31317,0,はやぶさ,本線,11866,9.404886474,209.6794557
132.30206,34.31105,0,はやぶさ,本線,11867,9.407378562,212.7015018
132.30174,34.31057,0,はやぶさ,本線,11868,9.40795545,216.5812637
132.30146,34.31023,0,はやぶさ,本線,11869,9.408395904,219.5160639
132.30127,34.31,0,はやぶさ,本線,11870,9.408694233,220.6599838
132.30077,34.30944,0,はやぶさ,本線,11871,9.409444966,219.8176417
132.30063,34.30926,0,はやぶさ,本線,11872,9.409673001,219.6210165
132.30004,34.30859,0,はやぶさ,本線,11873,9.41056575,221.3378316
132.29975,34.30826,0,はやぶさ,本線,11874,9.411005067,221.4201924
132.29944,34.30791,0,はやぶさ,本線,11875,9.411472614,221.4997381
132.29906,34.30748,0,はやぶさ,本線,11876,9.412046461,221.1267634
132.29862,34.30697,0,はやぶさ,本線,11877,9.412720033,222.5392511
132.29822,34.30656,0,はやぶさ,本線,11878,9.413292834,225.7916453
132.29796,34.30632,0,はやぶさ,本線,11879,9.41364667,229.6217838
132.29773,34.30614,0,はやぶさ,本線,11880,9.413938731,232.5415299
