X,Y,Z,fid,N02_001,N02_002,N02_003,N02_004,種別,延長,夜行ルート,はやぶさ,さくら,富士,MidnightExp,vertex_index,vertex_part,vertex_part_index,distance,angle
136.27979,34.16582,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1256,0,1256,0.87162724347791,59.43550895085182
136.28008,34.16601,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1257,0,1257,0.87197394219438,55.09762897728290
136.28039,34.16624,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1258,0,1258,0.87235994737570,52.28679734106626
136.28075,34.16653,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1259,0,1259,0.87282222434896,50.20725948007902
136.28111,34.16684,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1260,0,1260,0.87329730328977,47.13394664767312
136.28123,34.16696,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1261,0,1261,0.87346700891724,50.65496623459616
136.28159,34.1672,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1262,0,1262,0.87389967507029,57.33111838647696
136.28318,34.16818,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1263,0,1263,0.87576742773057,61.70419951823050
136.28361,34.16838,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1264,0,1264,0.87624166395865,66.96568779556512
136.28405,34.16855,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1265,0,1265,0.87671336301525,70.37671030273452
136.2857,34.16909,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1266,0,1266,0.87844947937078,70.56602973832808
136.28636,34.16934,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1267,0,1267,0.87915524137033,70.56602973836250
136.28746,34.1697,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1268,0,1268,0.88031265227404,72.19119093732974
136.28838,34.16999,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1269,0,1269,0.88127727655321,74.63186110377164
136.28855,34.17003,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1270,0,1270,0.88145191904517,73.70024295438810
136.28892,34.17016,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1271,0,1271,0.88184409247620,70.85818070398122
136.28997,34.17052,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1272,0,1272,0.88295409247622,72.20290683490779
136.29174,34.17105,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1273,0,1273,0.88480173962867,72.18002513855998
136.29334,34.1716,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1274,0,1274,0.88649363206024,70.86977298594904
136.29394,34.17181,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1275,0,1275,0.88712932066324,67.79755944780867
136.29426,34.17196,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1276,0,1276,0.88748273260420,61.96070429080980
